season,date,home,away,result,model_h,model_d,model_a,mkt_h,mkt_d,mkt_a,mkt_source,mkt_n_books,prior_h,prior_d,prior_a,ps_open_h,ps_open_d,ps_open_a,ps_close_h,ps_close_d,ps_close_a,bet,clv,ev_at_close,stake_flat,stake_kelly,won,pnl_flat,pnl_kelly
2020-21,2021-01-27,Burnley,Aston Villa,H,0.449159,0.265948,0.284893,0.207211,0.252749,0.540040,ps,1,0.469079,0.227632,0.303289,4.010000,3.650000,2.000000,4.660000,3.840000,1.820000,H,-0.139485,-0.169084,0.010000,0.020000,True,0.030100,0.060200
2020-21,2021-01-27,Chelsea,Wolves,D,0.573948,0.231761,0.194291,0.599536,0.243917,0.156547,ps,1,0.469079,0.227632,0.303289,1.630000,4.260000,5.680000,1.640000,3.970000,6.100000,A,-0.068852,-0.110810,0.010000,0.005533,False,-0.010000,-0.005533
2020-21,2021-01-27,Everton,Leicester,D,0.406152,0.271825,0.322023,0.288574,0.292097,0.419329,ps,1,0.469079,0.227632,0.303289,2.920000,3.260000,2.680000,3.380000,3.340000,2.340000,H,-0.136095,-0.157364,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-27,Man United,Sheffield United,A,0.868997,0.084317,0.046686,0.767997,0.151025,0.080978,ps,1,0.469079,0.227632,0.303289,1.290000,6.210000,11.400000,1.280000,6.260000,11.230000,H,0.007812,-0.009284,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-28,Tottenham,Liverpool,A,0.307432,0.269998,0.422570,0.263903,0.249393,0.486704,ps,1,0.469079,0.227632,0.303289,3.330000,3.610000,2.250000,3.690000,3.900000,2.020000,H,-0.097561,-0.121204,0.010000,0.002548,False,-0.010000,-0.002548
2020-21,2021-01-30,Arsenal,Man United,D,0.312813,0.270742,0.416445,0.270793,0.263327,0.465881,ps,1,0.469079,0.227632,0.303289,2.930000,3.460000,2.550000,3.600000,3.700000,2.110000,A,0.208531,0.187995,0.010000,0.009990,False,-0.010000,-0.009990
2020-21,2021-01-30,Crystal Palace,Wolves,H,0.381558,0.273522,0.344920,0.327133,0.307260,0.365607,ps,1,0.469079,0.227632,0.303289,3.050000,3.150000,2.650000,2.990000,3.180000,2.680000,H,0.020067,-0.002245,0.010000,0.019970,True,0.020500,0.040938
2020-21,2021-01-30,Everton,Newcastle,A,0.692238,0.181563,0.126199,0.629934,0.231394,0.138672,ps,1,0.469079,0.227632,0.303289,1.610000,4.030000,6.490000,1.560000,4.170000,6.830000,H,0.032051,0.014194,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-30,Man City,Sheffield United,H,0.885126,0.074419,0.040455,0.825441,0.127764,0.046795,ps,1,0.469079,0.227632,0.303289,1.130000,9.430000,26.180000,1.190000,7.290000,18.120000,A,0.444812,0.225100,0.010000,0.000587,False,-0.010000,-0.000587
2020-21,2021-01-30,Southampton,Aston Villa,A,0.524325,0.248049,0.227626,0.289374,0.260187,0.450439,ps,1,0.469079,0.227632,0.303289,2.900000,3.730000,2.440000,3.370000,3.740000,2.180000,H,-0.139466,-0.160814,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-30,West Brom,Fulham,D,0.427636,0.269328,0.303035,0.270951,0.286345,0.442704,ps,1,0.469079,0.227632,0.303289,3.430000,3.260000,2.360000,3.600000,3.410000,2.220000,H,-0.047222,-0.070637,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-31,Brighton,Tottenham,H,0.240646,0.253165,0.506189,0.313324,0.284514,0.402162,ps,1,0.469079,0.227632,0.303289,3.180000,3.460000,2.390000,3.120000,3.430000,2.440000,A,-0.020492,-0.038833,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-31,Chelsea,Burnley,H,0.533565,0.245263,0.221173,0.723247,0.183963,0.092790,ps,1,0.469079,0.227632,0.303289,1.360000,5.250000,10.020000,1.360000,5.200000,9.960000,A,0.006024,-0.070241,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-31,Leicester,Leeds,A,0.634407,0.207908,0.157685,0.526044,0.247322,0.226634,ps,1,0.469079,0.227632,0.303289,1.810000,4.180000,4.270000,1.870000,3.930000,4.280000,H,-0.032086,-0.047860,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-01-31,West Ham,Liverpool,A,0.226881,0.247736,0.525383,0.265692,0.275694,0.458614,ps,1,0.469079,0.227632,0.303289,4.650000,4.100000,1.770000,3.660000,3.530000,2.140000,H,0.270492,0.235469,0.010000,0.003767,False,-0.010000,-0.003767
2020-21,2021-02-02,Man United,Southampton,H,0.673832,0.190290,0.135878,0.677885,0.193605,0.128511,ps,1,0.469079,0.227632,0.303289,1.460000,4.810000,7.590000,1.450000,4.950000,7.330000,A,0.035471,-0.024603,0.010000,0.001188,False,-0.010000,-0.001188
2020-21,2021-02-02,Newcastle,Crystal Palace,A,0.411578,0.271281,0.317141,0.324382,0.282262,0.393356,ps,1,0.469079,0.227632,0.303289,3.010000,3.160000,2.680000,3.010000,3.450000,2.490000,H,0.000000,-0.023610,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-02,Sheffield United,West Brom,H,0.528254,0.246878,0.224867,0.445907,0.289909,0.264184,ps,1,0.469079,0.227632,0.303289,2.110000,3.330000,4.030000,2.200000,3.360000,3.680000,H,-0.040909,-0.059136,0.010000,0.020000,True,0.011100,0.022200
2020-21,2021-02-02,Wolves,Arsenal,H,0.345074,0.273529,0.381397,0.261637,0.292046,0.446316,ps,1,0.469079,0.227632,0.303289,3.710000,3.360000,2.200000,3.720000,3.340000,2.200000,H,-0.002688,-0.029326,0.010000,0.020000,True,0.027100,0.054200
2020-21,2021-02-03,Aston Villa,West Ham,A,0.413771,0.271044,0.315185,0.398746,0.273051,0.328202,ps,1,0.469079,0.227632,0.303289,2.230000,3.500000,3.460000,2.460000,3.570000,2.980000,A,0.161074,0.135580,0.010000,0.009201,True,0.024600,0.022635
2020-21,2021-02-03,Burnley,Man City,A,0.160265,0.209815,0.629920,0.051126,0.141546,0.807328,ps,1,0.469079,0.227632,0.303289,14.800000,6.570000,1.230000,17.180000,6.690000,1.220000,H,-0.138533,-0.243334,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-03,Fulham,Leicester,A,0.184735,0.226175,0.589091,0.249196,0.291937,0.458867,ps,1,0.469079,0.227632,0.303289,4.120000,3.560000,2.000000,3.900000,3.340000,2.140000,A,-0.065421,-0.082267,0.010000,0.020000,True,0.010000,0.020000
2020-21,2021-02-03,Leeds,Everton,A,0.414512,0.270962,0.314526,0.369834,0.277882,0.352284,ps,1,0.469079,0.227632,0.303289,2.510000,3.710000,2.820000,2.650000,3.510000,2.780000,H,-0.052830,-0.071716,0.010000,0.006693,False,-0.010000,-0.006693
2020-21,2021-02-03,Liverpool,Brighton,A,0.831121,0.106958,0.061921,0.648109,0.206487,0.145405,ps,1,0.469079,0.227632,0.303289,1.370000,5.500000,8.870000,1.520000,4.680000,6.570000,H,-0.098684,-0.112091,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-04,Tottenham,Chelsea,A,0.464668,0.263000,0.272332,0.235779,0.270804,0.493417,ps,1,0.469079,0.227632,0.303289,3.580000,3.520000,2.180000,4.110000,3.590000,1.990000,H,-0.128954,-0.155911,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-06,Aston Villa,Arsenal,H,0.387687,0.273220,0.339093,0.320688,0.278762,0.400550,ps,1,0.469079,0.227632,0.303289,2.840000,3.510000,2.600000,3.050000,3.500000,2.450000,H,-0.068852,-0.089246,0.010000,0.013727,True,0.018400,0.025258
2020-21,2021-02-06,Burnley,Brighton,D,0.477893,0.260165,0.261942,0.266136,0.301355,0.432510,ps,1,0.469079,0.227632,0.303289,3.740000,3.210000,2.260000,3.660000,3.240000,2.270000,H,0.021858,-0.004653,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-06,Fulham,West Ham,D,0.190988,0.229879,0.579133,0.238507,0.265129,0.496364,ps,1,0.469079,0.227632,0.303289,3.660000,3.560000,2.130000,4.070000,3.670000,1.980000,A,0.075758,0.057256,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-06,Man United,Everton,D,0.628101,0.210582,0.161316,0.600440,0.228128,0.171431,ps,1,0.469079,0.227632,0.303289,1.570000,4.350000,6.220000,1.640000,4.250000,5.610000,A,0.108734,0.066304,0.010000,0.000162,False,-0.010000,-0.000162
2020-21,2021-02-06,Newcastle,Southampton,H,0.320365,0.271648,0.407987,0.287837,0.267689,0.444474,ps,1,0.469079,0.227632,0.303289,3.060000,3.320000,2.540000,3.390000,3.640000,2.210000,A,0.149321,0.128964,0.010000,0.005891,False,-0.010000,-0.005891
2020-21,2021-02-07,Liverpool,Man City,A,0.396931,0.272612,0.330457,0.309846,0.263660,0.426494,ps,1,0.469079,0.227632,0.303289,3.440000,3.700000,2.170000,3.150000,3.690000,2.300000,H,0.092063,0.065872,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-07,Sheffield United,Chelsea,A,0.201612,0.235753,0.562635,0.136128,0.221202,0.642670,ps,1,0.469079,0.227632,0.303289,7.640000,4.460000,1.490000,6.960000,4.360000,1.530000,H,0.097701,0.040018,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-07,Tottenham,West Brom,H,0.777661,0.137355,0.084984,0.702482,0.190107,0.107412,ps,1,0.469079,0.227632,0.303289,1.470000,4.580000,7.810000,1.400000,5.040000,8.690000,H,0.050000,0.032648,0.010000,0.020000,True,0.004700,0.009400
2020-21,2021-02-07,Wolves,Leicester,D,0.331776,0.272717,0.395506,0.278225,0.294444,0.427330,ps,1,0.469079,0.227632,0.303289,3.630000,3.490000,2.170000,3.510000,3.320000,2.300000,H,0.034188,0.009957,0.010000,0.019425,False,-0.010000,-0.019425
2020-21,2021-02-08,Leeds,Crystal Palace,H,0.479071,0.259899,0.261030,0.548573,0.264228,0.187199,ps,1,0.469079,0.227632,0.303289,1.880000,3.930000,4.240000,1.790000,3.670000,5.130000,A,-0.173489,-0.206277,0.010000,0.008238,False,-0.010000,-0.008238
2020-21,2021-02-13,Brighton,Aston Villa,D,0.419869,0.270335,0.309796,0.341246,0.282982,0.375772,ps,1,0.469079,0.227632,0.303289,2.850000,3.510000,2.590000,2.870000,3.450000,2.610000,H,-0.006969,-0.027448,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-13,Crystal Palace,Burnley,A,0.422752,0.269975,0.307273,0.336391,0.300635,0.362974,ps,1,0.469079,0.227632,0.303289,2.540000,3.180000,3.190000,2.910000,3.250000,2.700000,H,-0.127148,-0.145568,0.010000,0.011979,False,-0.010000,-0.011979
2020-21,2021-02-13,Leicester,Liverpool,H,0.303282,0.269367,0.427351,0.245636,0.241888,0.512476,ps,1,0.469079,0.227632,0.303289,3.500000,3.530000,2.200000,3.960000,4.020000,1.920000,H,-0.116162,-0.140273,0.010000,0.006149,True,0.025000,0.015371
2020-21,2021-02-13,Man City,Tottenham,H,0.754863,0.149710,0.095426,0.735389,0.161026,0.103584,ps,1,0.469079,0.227632,0.303289,1.350000,5.910000,8.750000,1.340000,5.940000,9.050000,H,0.007463,-0.007224,0.010000,0.013618,True,0.003500,0.004766
2020-21,2021-02-14,Arsenal,Leeds,H,0.500702,0.254619,0.244679,0.531664,0.249162,0.219174,ps,1,0.469079,0.227632,0.303289,1.930000,3.790000,4.100000,1.850000,3.900000,4.420000,A,-0.072398,-0.101386,0.010000,0.000257,False,-0.010000,-0.000257
2020-21,2021-02-14,Everton,Fulham,A,0.748340,0.153174,0.098486,0.484108,0.280840,0.235053,ps,1,0.469079,0.227632,0.303289,1.960000,3.610000,4.240000,2.030000,3.470000,4.130000,H,-0.034483,-0.051149,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-14,Southampton,Wolves,A,0.445426,0.266594,0.287980,0.432559,0.296734,0.270707,ps,1,0.469079,0.227632,0.303289,2.440000,3.280000,3.250000,2.270000,3.290000,3.600000,H,0.074890,0.055443,0.010000,0.015076,False,-0.010000,-0.015076
2020-21,2021-02-14,West Brom,Man United,D,0.096309,0.150716,0.752975,0.095021,0.158618,0.746361,ps,1,0.469079,0.227632,0.303289,9.650000,5.710000,1.340000,9.800000,6.020000,1.320000,A,0.015152,0.000123,0.010000,0.006608,False,-0.010000,-0.006608
2020-21,2021-02-15,Chelsea,Newcastle,H,0.709542,0.173085,0.117373,0.771061,0.156947,0.071992,ps,1,0.469079,0.227632,0.303289,1.260000,6.850000,11.460000,1.280000,6.110000,12.800000,A,-0.104687,-0.174971,0.010000,0.008248,False,-0.010000,-0.008248
2020-21,2021-02-15,West Ham,Sheffield United,H,0.710944,0.172387,0.116669,0.474565,0.289275,0.236160,ps,1,0.469079,0.227632,0.303289,1.750000,3.820000,5.260000,2.070000,3.370000,4.110000,H,-0.154589,-0.169511,0.010000,0.020000,True,0.007500,0.015000
2020-21,2021-02-17,Burnley,Fulham,D,0.644215,0.203668,0.152117,0.320845,0.310492,0.368663,ps,1,0.469079,0.227632,0.303289,2.870000,3.190000,2.770000,3.050000,3.150000,2.660000,H,-0.059016,-0.079174,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-17,Everton,Man City,A,0.163799,0.212369,0.623832,0.074941,0.156899,0.768160,ps,1,0.469079,0.227632,0.303289,8.770000,5.620000,1.360000,12.070000,6.040000,1.280000,H,-0.273405,-0.342770,0.010000,0.014045,False,-0.010000,-0.014045
2020-21,2021-02-19,Wolves,Leeds,H,0.501294,0.254464,0.244242,0.419217,0.283342,0.297441,ps,1,0.469079,0.227632,0.303289,2.410000,3.420000,3.170000,2.340000,3.440000,3.280000,H,0.029915,0.010314,0.010000,0.020000,True,0.014100,0.028200
2020-21,2021-02-20,Burnley,West Brom,D,0.705408,0.175134,0.119458,0.450888,0.290652,0.258460,ps,1,0.469079,0.227632,0.303289,2.060000,3.410000,4.120000,2.180000,3.360000,3.770000,H,-0.055046,-0.071172,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-20,Fulham,Sheffield United,H,0.484681,0.258600,0.256719,0.498671,0.283875,0.217453,ps,1,0.469079,0.227632,0.303289,2.230000,3.240000,3.770000,1.970000,3.430000,4.450000,H,0.131980,0.112037,0.010000,0.016431,True,0.012300,0.020210
2020-21,2021-02-20,Liverpool,Everton,A,0.680342,0.187238,0.132420,0.713183,0.176586,0.110231,ps,1,0.469079,0.227632,0.303289,1.500000,4.640000,6.940000,1.380000,5.420000,8.500000,H,0.086957,0.069774,0.010000,0.010257,False,-0.010000,-0.010257
2020-21,2021-02-20,Southampton,Chelsea,D,0.271629,0.262820,0.465551,0.212243,0.256730,0.531027,ps,1,0.469079,0.227632,0.303289,5.110000,3.880000,1.750000,4.550000,3.780000,1.850000,H,0.123077,0.084564,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-21,Arsenal,Man City,A,0.160703,0.210136,0.629161,0.131399,0.207895,0.660706,ps,1,0.469079,0.227632,0.303289,6.420000,4.540000,1.540000,7.220000,4.640000,1.490000,H,-0.110803,-0.156417,0.010000,0.001463,False,-0.010000,-0.001463
2020-21,2021-02-21,Aston Villa,Leicester,A,0.328171,0.272417,0.399412,0.264425,0.258677,0.476899,ps,1,0.469079,0.227632,0.303289,2.940000,3.550000,2.490000,3.680000,3.760000,2.060000,,,,0.000000,0.000000,False,-0.000000,-0.000000
2020-21,2021-02-21,Man United,Newcastle,H,0.774063,0.139330,0.086607,0.729082,0.178557,0.092361,ps,1,0.469079,0.227632,0.303289,1.310000,5.850000,10.950000,1.350000,5.360000,10.030000,H,-0.029630,-0.044902,0.010000,0.011308,True,0.003100,0.003506
2020-21,2021-02-21,West Ham,Tottenham,H,0.469099,0.262082,0.268819,0.307117,0.275318,0.417565,ps,1,0.469079,0.227632,0.303289,2.730000,3.380000,2.780000,3.180000,3.540000,2.350000,H,-0.141509,-0.161570,0.010000,0.020000,True,0.017300,0.034600
2020-21,2021-02-22,Brighton,Crystal Palace,A,0.513656,0.251116,0.235228,0.549075,0.275379,0.175546,ps,1,0.469079,0.227632,0.303289,1.750000,3.610000,5.640000,1.790000,3.530000,5.470000,A,0.031079,-0.009922,0.010000,0.017602,True,0.046400,0.081671
2020-21,2021-02-23,Leeds,Southampton,H,0.465786,0.262771,0.271442,0.442634,0.269363,0.288003,ps,1,0.469079,0.227632,0.303289,2.400000,3.520000,3.120000,2.220000,3.620000,3.390000,H,0.081081,0.062320,0.010000,0.020000,True,0.014000,0.028000
2020-21,2021-02-27,Leeds,Aston Villa,A,0.450079,0.265784,0.284136,0.479629,0.248851,0.271521,ps,1,0.469079,0.227632,0.303289,2.250000,3.740000,3.220000,2.050000,3.910000,3.590000,H,0.097561,0.079165,0.010000,0.002536,False,-0.010000,-0.002536
2020-21,2021-02-27,Man City,West Ham,H,0.764790,0.144377,0.090833,0.764623,0.151028,0.084349,ps,1,0.469079,0.227632,0.303289,1.240000,6.760000,13.190000,1.290000,6.330000,11.010000,A,0.198002,0.112565,0.010000,0.004062,False,-0.010000,-0.004062
2020-21,2021-02-27,Newcastle,Wolves,D,0.298823,0.268633,0.432545,0.257417,0.300313,0.442270,ps,1,0.469079,0.227632,0.303289,3.560000,3.160000,2.360000,3.780000,3.250000,2.220000,H,-0.058201,-0.083595,0.010000,0.006231,False,-0.010000,-0.006231
2020-21,2021-02-27,West Brom,Brighton,H,0.286202,0.266226,0.447572,0.209415,0.262429,0.528156,ps,1,0.469079,0.227632,0.303289,4.220000,3.530000,1.990000,4.610000,3.700000,1.860000,H,-0.084599,-0.116267,0.010000,0.016131,True,0.032200,0.051943
2020-21,2021-02-28,Chelsea,Man United,D,0.384674,0.273379,0.341947,0.405120,0.293743,0.301137,ps,1,0.469079,0.227632,0.303289,2.300000,3.340000,3.470000,2.420000,3.320000,3.240000,A,0.070988,0.044946,0.010000,0.018882,False,-0.010000,-0.018882
2020-21,2021-02-28,Crystal Palace,Fulham,D,0.557137,0.237636,0.205228,0.275720,0.300793,0.423487,ps,1,0.469079,0.227632,0.303289,3.620000,3.240000,2.290000,3.540000,3.250000,2.320000,H,0.022599,-0.001892,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-28,Leicester,Arsenal,A,0.589423,0.226049,0.184528,0.421749,0.287384,0.290867,ps,1,0.469079,0.227632,0.303289,2.610000,3.380000,2.920000,2.330000,3.400000,3.360000,H,0.120172,0.100766,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-02-28,Sheffield United,Liverpool,A,0.126074,0.181445,0.692481,0.111166,0.174629,0.714204,ps,1,0.469079,0.227632,0.303289,7.950000,5.190000,1.410000,8.480000,5.500000,1.380000,H,-0.062500,-0.116227,0.010000,0.000082,False,-0.010000,-0.000082
2020-21,2021-02-28,Tottenham,Burnley,H,0.539901,0.243285,0.216814,0.646500,0.218288,0.135211,ps,1,0.469079,0.227632,0.303289,1.560000,4.100000,7.220000,1.520000,4.410000,6.990000,A,0.032904,-0.023775,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-01,Everton,Southampton,H,0.595870,0.223587,0.180543,0.446315,0.274435,0.279250,ps,1,0.469079,0.227632,0.303289,2.210000,3.580000,3.440000,2.200000,3.550000,3.490000,H,0.004545,-0.013644,0.010000,0.020000,True,0.012100,0.024200
2020-21,2021-03-02,Man City,Wolves,H,0.816909,0.115224,0.067867,0.811522,0.134156,0.054322,ps,1,0.469079,0.227632,0.303289,1.230000,6.380000,16.420000,1.210000,6.960000,15.900000,A,0.032704,-0.108031,0.010000,0.001854,False,-0.010000,-0.001854
2020-21,2021-03-03,Burnley,Leicester,D,0.294501,0.267863,0.437636,0.249888,0.311947,0.438165,ps,1,0.469079,0.227632,0.303289,4.100000,3.290000,2.110000,3.890000,3.130000,2.240000,H,0.053985,0.024540,0.010000,0.016730,False,-0.010000,-0.016730
2020-21,2021-03-03,Crystal Palace,Man United,D,0.207442,0.238760,0.553798,0.121936,0.208862,0.669203,ps,1,0.469079,0.227632,0.303289,8.180000,4.700000,1.450000,7.730000,4.610000,1.470000,H,0.058215,-0.002567,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-03,Sheffield United,Aston Villa,H,0.241952,0.253643,0.504405,0.271568,0.287911,0.440521,ps,1,0.469079,0.227632,0.303289,3.770000,3.580000,2.090000,3.590000,3.390000,2.230000,A,-0.062780,-0.079311,0.010000,0.012433,False,-0.010000,-0.012433
2020-21,2021-03-04,Fulham,Tottenham,A,0.260573,0.259764,0.479663,0.246284,0.287872,0.465843,ps,1,0.469079,0.227632,0.303289,4.020000,3.660000,2.000000,3.950000,3.390000,2.110000,H,0.017722,-0.009937,0.010000,0.003932,False,-0.010000,-0.003932
2020-21,2021-03-04,Liverpool,Chelsea,A,0.546545,0.241153,0.212301,0.434124,0.276652,0.289223,ps,1,0.469079,0.227632,0.303289,2.280000,3.690000,3.200000,2.260000,3.520000,3.370000,H,0.008850,-0.010197,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-04,West Brom,Everton,A,0.196871,0.233195,0.569933,0.243381,0.275053,0.481566,ps,1,0.469079,0.227632,0.303289,4.490000,3.770000,1.870000,3.990000,3.540000,2.040000,A,-0.083333,-0.099471,0.010000,0.018901,True,0.008700,0.016444
2020-21,2021-03-06,Aston Villa,Wolves,D,0.419018,0.270439,0.310544,0.363219,0.312603,0.324179,ps,1,0.469079,0.227632,0.303289,2.480000,3.180000,3.280000,2.700000,3.130000,3.020000,H,-0.081481,-0.099218,0.010000,0.006616,False,-0.010000,-0.006616
2020-21,2021-03-06,Brighton,Leicester,A,0.254367,0.257863,0.487770,0.388844,0.300219,0.310937,ps,1,0.469079,0.227632,0.303289,2.540000,3.370000,3.020000,2.520000,3.250000,3.140000,A,-0.038217,-0.060971,0.010000,0.020000,True,0.020200,0.040400
2020-21,2021-03-06,Burnley,Arsenal,D,0.352479,0.273786,0.373735,0.185610,0.262332,0.552058,ps,1,0.469079,0.227632,0.303289,5.730000,4.020000,1.660000,5.180000,3.700000,1.780000,H,0.106178,0.063543,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-06,Sheffield United,Southampton,A,0.347013,0.273609,0.379377,0.260008,0.291841,0.448151,ps,1,0.469079,0.227632,0.303289,3.770000,3.430000,2.140000,3.740000,3.340000,2.190000,H,0.008021,-0.019770,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-07,Liverpool,Fulham,A,0.788959,0.131092,0.079948,0.589670,0.240992,0.169338,ps,1,0.469079,0.227632,0.303289,1.420000,4.920000,8.540000,1.670000,4.030000,5.680000,H,-0.149701,-0.162669,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-07,Man City,Man United,A,0.684513,0.185263,0.130224,0.652202,0.215789,0.132009,ps,1,0.469079,0.227632,0.303289,1.520000,4.450000,6.970000,1.510000,4.480000,7.200000,H,0.006623,-0.008652,0.010000,0.019452,False,-0.010000,-0.019452
2020-21,2021-03-07,Tottenham,Crystal Palace,H,0.608079,0.218795,0.173126,0.630279,0.231656,0.138065,ps,1,0.469079,0.227632,0.303289,1.500000,4.530000,7.360000,1.560000,4.170000,6.870000,A,0.071325,0.016161,0.010000,0.010779,False,-0.010000,-0.010779
2020-21,2021-03-07,West Brom,Newcastle,D,0.355742,0.273856,0.370402,0.423087,0.296708,0.280205,ps,1,0.469079,0.227632,0.303289,2.470000,3.290000,3.190000,2.320000,3.290000,3.480000,A,-0.083333,-0.106145,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-08,Chelsea,Everton,H,0.540418,0.243121,0.216461,0.586275,0.246107,0.167619,ps,1,0.469079,0.227632,0.303289,1.550000,4.330000,6.720000,1.680000,3.950000,5.740000,A,0.170732,0.126398,0.010000,0.019870,False,-0.010000,-0.019870
2020-21,2021-03-08,West Ham,Leeds,H,0.604438,0.220241,0.175321,0.436633,0.270101,0.293266,ps,1,0.469079,0.227632,0.303289,2.140000,3.670000,3.550000,2.250000,3.610000,3.330000,H,-0.048889,-0.065605,0.010000,0.020000,True,0.011400,0.022800
2020-21,2021-03-10,Man City,Southampton,H,0.849660,0.095985,0.054356,0.833735,0.119977,0.046288,ps,1,0.469079,0.227632,0.303289,1.220000,7.280000,14.800000,1.180000,7.780000,18.520000,H,0.033898,0.017157,0.010000,0.020000,True,0.002200,0.004400
2020-21,2021-03-12,Newcastle,Aston Villa,D,0.347882,0.273642,0.378475,0.255984,0.285056,0.458960,ps,1,0.469079,0.227632,0.303289,3.860000,3.380000,2.140000,3.800000,3.420000,2.140000,H,0.015789,-0.011900,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-13,Crystal Palace,West Brom,H,0.625724,0.211580,0.162696,0.410574,0.309182,0.280244,ps,1,0.469079,0.227632,0.303289,2.310000,3.190000,3.630000,2.390000,3.160000,3.480000,H,-0.033473,-0.051573,0.010000,0.020000,True,0.013100,0.026200
2020-21,2021-03-13,Everton,Burnley,A,0.579009,0.229924,0.191067,0.479405,0.291170,0.229425,ps,1,0.469079,0.227632,0.303289,1.930000,3.520000,4.540000,2.050000,3.350000,4.230000,H,-0.058537,-0.074748,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-13,Fulham,Man City,A,0.087387,0.140272,0.772341,0.112918,0.202793,0.684289,ps,1,0.469079,0.227632,0.303289,10.460000,5.040000,1.370000,8.360000,4.760000,1.440000,A,-0.048611,-0.062524,0.010000,0.020000,True,0.003700,0.007400
2020-21,2021-03-13,Leeds,Chelsea,D,0.230672,0.249305,0.520022,0.181563,0.243126,0.575311,ps,1,0.469079,0.227632,0.303289,4.690000,3.990000,1.780000,5.300000,3.990000,1.710000,H,-0.115094,-0.148469,0.010000,0.005546,False,-0.010000,-0.005546
2020-21,2021-03-14,Arsenal,Tottenham,H,0.429270,0.269102,0.301628,0.358971,0.292431,0.348598,ps,1,0.469079,0.227632,0.303289,2.650000,3.380000,2.870000,2.730000,3.340000,2.810000,H,-0.029304,-0.048727,0.010000,0.020000,True,0.016500,0.033000
2020-21,2021-03-14,Leicester,Sheffield United,H,0.792031,0.129375,0.078595,0.631067,0.244892,0.124042,ps,1,0.469079,0.227632,0.303289,1.560000,4.160000,6.870000,1.560000,3.960000,7.640000,H,0.000000,-0.015536,0.010000,0.020000,True,0.005600,0.011200
2020-21,2021-03-14,Man United,West Ham,H,0.604754,0.220116,0.175130,0.543905,0.264698,0.191397,ps,1,0.469079,0.227632,0.303289,1.880000,3.630000,4.590000,1.810000,3.680000,5.050000,H,0.038674,0.022541,0.010000,0.020000,True,0.008800,0.017600
2020-21,2021-03-14,Southampton,Brighton,A,0.510022,0.252124,0.237854,0.292283,0.300529,0.407188,ps,1,0.469079,0.227632,0.303289,3.030000,3.140000,2.680000,3.340000,3.250000,2.410000,H,-0.092814,-0.114382,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-15,Wolves,Liverpool,A,0.333728,0.272865,0.393407,0.161611,0.245611,0.592778,ps,1,0.469079,0.227632,0.303289,4.930000,3.860000,1.780000,5.930000,3.950000,1.660000,H,-0.168634,-0.203257,0.010000,0.020000,False,-0.010000,-0.020000
2020-21,2021-03-19,Fulham,Leeds,A,0.385455,0.273340,0.341205,0.383495,0.283242,0.333264,ps,1,0.469079,0.227632,0.303289,2.480000,3.420000,3.070000,2.560000,3.450000,2.940000,A,0.044218,0.023120,0.010000,0.005737,True,0.020700,0.011875
